Date,GeoID,GeoName,Type,Value
1992-10-01T00:00:00,48,Alberta,Total migration,1707
1992-10-01T00:00:00,48,Alberta,International,1836
1992-10-01T00:00:00,48,Alberta,Interprovincial,-129
1993-01-01T00:00:00,48,Alberta,Total migration,1425
1993-01-01T00:00:00,48,Alberta,International,2720
1993-01-01T00:00:00,48,Alberta,Interprovincial,-1295
1993-04-01T00:00:00,48,Alberta,Total migration,2170
1993-04-01T00:00:00,48,Alberta,International,3161
1993-04-01T00:00:00,48,Alberta,Interprovincial,-991
1993-07-01T00:00:00,48,Alberta,Total migration,4909
1993-07-01T00:00:00,48,Alberta,International,3395
1993-07-01T00:00:00,48,Alberta,Interprovincial,1514
1993-10-01T00:00:00,48,Alberta,Total migration,-255
1993-10-01T00:00:00,48,Alberta,International,1328
1993-10-01T00:00:00,48,Alberta,Interprovincial,-1583
1994-01-01T00:00:00,48,Alberta,Total migration,2493
1994-01-01T00:00:00,48,Alberta,International,2784
1994-01-01T00:00:00,48,Alberta,Interprovincial,-291
1994-04-01T00:00:00,48,Alberta,Interprovincial,-1270
1994-04-01T00:00:00,48,Alberta,International,3860
1994-04-01T00:00:00,48,Alberta,Total migration,2590
1994-07-01T00:00:00,48,Alberta,Total migration,2334
1994-07-01T00:00:00,48,Alberta,International,3369
1994-07-01T00:00:00,48,Alberta,Interprovincial,-1035
1994-10-01T00:00:00,48,Alberta,Interprovincial,-88
1994-10-01T00:00:00,48,Alberta,International,1657
1994-10-01T00:00:00,48,Alberta,Total migration,1569
1995-01-01T00:00:00,48,Alberta,Interprovincial,375
1995-01-01T00:00:00,48,Alberta,International,3314
1995-01-01T00:00:00,48,Alberta,Total migration,3689
1995-04-01T00:00:00,48,Alberta,Interprovincial,192
1995-04-01T00:00:00,48,Alberta,International,3513
1995-04-01T00:00:00,48,Alberta,Total migration,3705
1995-07-01T00:00:00,48,Alberta,Total migration,4678
1995-07-01T00:00:00,48,Alberta,International,2855
1995-07-01T00:00:00,48,Alberta,Interprovincial,1823
1995-10-01T00:00:00,48,Alberta,Total migration,3439
1995-10-01T00:00:00,48,Alberta,International,1578
1995-10-01T00:00:00,48,Alberta,Interprovincial,1861
1996-01-01T00:00:00,48,Alberta,Interprovincial,1584
1996-01-01T00:00:00,48,Alberta,International,2764
1996-01-01T00:00:00,48,Alberta,Total migration,4348
1996-04-01T00:00:00,48,Alberta,Interprovincial,2388
1996-04-01T00:00:00,48,Alberta,International,4220
1996-04-01T00:00:00,48,Alberta,Total migration,6608
1996-07-01T00:00:00,48,Alberta,Interprovincial,5966
1996-07-01T00:00:00,48,Alberta,International,3742
1996-07-01T00:00:00,48,Alberta,Total migration,9708
1996-10-01T00:00:00,48,Alberta,Total migration,6192
1996-10-01T00:00:00,48,Alberta,International,1061
1996-10-01T00:00:00,48,Alberta,Interprovincial,5131
1997-01-01T00:00:00,48,Alberta,Total migration,9553
1997-01-01T00:00:00,48,Alberta,International,3073
1997-01-01T00:00:00,48,Alberta,Interprovincial,6480
1997-04-01T00:00:00,48,Alberta,Total migration,11903
1997-04-01T00:00:00,48,Alberta,International,3198
1997-04-01T00:00:00,48,Alberta,Interprovincial,8705
1997-07-01T00:00:00,48,Alberta,Total migration,13066
1997-07-01T00:00:00,48,Alberta,International,2661
1997-07-01T00:00:00,48,Alberta,Interprovincial,10405
1997-10-01T00:00:00,48,Alberta,Total migration,8081
1997-10-01T00:00:00,48,Alberta,International,1212
1997-10-01T00:00:00,48,Alberta,Interprovincial,6869
1998-01-01T00:00:00,48,Alberta,Total migration,13780
1998-01-01T00:00:00,48,Alberta,International,2254
1998-01-01T00:00:00,48,Alberta,Interprovincial,11526
1998-04-01T00:00:00,48,Alberta,Total migration,16991
1998-04-01T00:00:00,48,Alberta,International,2702
1998-04-01T00:00:00,48,Alberta,Interprovincial,14289
1998-07-01T00:00:00,48,Alberta,Total migration,11800
1998-07-01T00:00:00,48,Alberta,International,2577
1998-07-01T00:00:00,48,Alberta,Interprovincial,9223
1998-10-01T00:00:00,48,Alberta,Interprovincial,5087
1998-10-01T00:00:00,48,Alberta,International,1273
1998-10-01T00:00:00,48,Alberta,Total migration,6360
1999-01-01T00:00:00,48,Alberta,Interprovincial,4590
1999-01-01T00:00:00,48,Alberta,International,2697
1999-01-01T00:00:00,48,Alberta,Total migration,7287
1999-04-01T00:00:00,48,Alberta,Interprovincial,6291
1999-04-01T00:00:00,48,Alberta,International,3848
1999-04-01T00:00:00,48,Alberta,Total migration,10139
1999-07-01T00:00:00,48,Alberta,Interprovincial,5719
1999-07-01T00:00:00,48,Alberta,International,3363
1999-07-01T00:00:00,48,Alberta,Total migration,9082
1999-10-01T00:00:00,48,Alberta,Interprovincial,3092
1999-10-01T00:00:00,48,Alberta,International,1111
1999-10-01T00:00:00,48,Alberta,Total migration,4203
2000-01-01T00:00:00,48,Alberta,Interprovincial,6752
2000-01-01T00:00:00,48,Alberta,International,3120
2000-01-01T00:00:00,48,Alberta,Total migration,9872
2000-04-01T00:00:00,48,Alberta,Total migration,10819
2000-04-01T00:00:00,48,Alberta,International,3708
2000-04-01T00:00:00,48,Alberta,Interprovincial,7111
2000-07-01T00:00:00,48,Alberta,Total migration,8725
2000-07-01T00:00:00,48,Alberta,International,3893
2000-07-01T00:00:00,48,Alberta,Interprovincial,4832
2000-10-01T00:00:00,48,Alberta,Total migration,7557
2000-10-01T00:00:00,48,Alberta,International,1855
2000-10-01T00:00:00,48,Alberta,Interprovincial,5702
2001-01-01T00:00:00,48,Alberta,Total migration,9199
2001-01-01T00:00:00,48,Alberta,International,4706
2001-01-01T00:00:00,48,Alberta,Interprovincial,4493
2001-04-01T00:00:00,48,Alberta,Interprovincial,5430
2001-04-01T00:00:00,48,Alberta,International,5735
2001-04-01T00:00:00,48,Alberta,Total migration,11165
2001-07-01T00:00:00,48,Alberta,Interprovincial,8361
2001-07-01T00:00:00,48,Alberta,International,5017
2001-07-01T00:00:00,48,Alberta,Total migration,13378
2001-10-01T00:00:00,48,Alberta,Total migration,7659
2001-10-01T00:00:00,48,Alberta,International,2310
2001-10-01T00:00:00,48,Alberta,Interprovincial,5349
2002-01-01T00:00:00,48,Alberta,Interprovincial,5378
2002-01-01T00:00:00,48,Alberta,International,4372
2002-01-01T00:00:00,48,Alberta,Total migration,9750
2002-04-01T00:00:00,48,Alberta,Interprovincial,7147
2002-04-01T00:00:00,48,Alberta,International,5618
2002-04-01T00:00:00,48,Alberta,Total migration,12765
2002-07-01T00:00:00,48,Alberta,Interprovincial,5288
2002-07-01T00:00:00,48,Alberta,International,3804
2002-07-01T00:00:00,48,Alberta,Total migration,9092
2002-10-01T00:00:00,48,Alberta,Interprovincial,1783
2002-10-01T00:00:00,48,Alberta,International,1866
2002-10-01T00:00:00,48,Alberta,Total migration,3649
2003-01-01T00:00:00,48,Alberta,Total migration,7051
2003-01-01T00:00:00,48,Alberta,International,3892
2003-01-01T00:00:00,48,Alberta,Interprovincial,3159
2003-04-01T00:00:00,48,Alberta,Total migration,6388
2003-04-01T00:00:00,48,Alberta,International,4715
2003-04-01T00:00:00,48,Alberta,Interprovincial,1673
2003-07-01T00:00:00,48,Alberta,Total migration,7034
2003-07-01T00:00:00,48,Alberta,International,4015
2003-07-01T00:00:00,48,Alberta,Interprovincial,3019
2003-10-01T00:00:00,48,Alberta,Total migration,4913
2003-10-01T00:00:00,48,Alberta,International,3235
2003-10-01T00:00:00,48,Alberta,Interprovincial,1678
2004-01-01T00:00:00,48,Alberta,Total migration,7245
2004-01-01T00:00:00,48,Alberta,International,4053
2004-01-01T00:00:00,48,Alberta,Interprovincial,3192
2004-04-01T00:00:00,48,Alberta,Total migration,7425
2004-04-01T00:00:00,48,Alberta,International,4708
2004-04-01T00:00:00,48,Alberta,Interprovincial,2717
2004-07-01T00:00:00,48,Alberta,Total migration,14051
2004-07-01T00:00:00,48,Alberta,International,5272
2004-07-01T00:00:00,48,Alberta,Interprovincial,8779
2004-10-01T00:00:00,48,Alberta,Interprovincial,6189
2004-10-01T00:00:00,48,Alberta,International,3302
2004-10-01T00:00:00,48,Alberta,Total migration,9491
2005-01-01T00:00:00,48,Alberta,Interprovincial,8290
2005-01-01T00:00:00,48,Alberta,International,4524
2005-01-01T00:00:00,48,Alberta,Total migration,12814
2005-04-01T00:00:00,48,Alberta,Interprovincial,11165
2005-04-01T00:00:00,48,Alberta,International,6200
2005-04-01T00:00:00,48,Alberta,Total migration,17365
2005-07-01T00:00:00,48,Alberta,Total migration,17006
2005-07-01T00:00:00,48,Alberta,International,6863
2005-07-01T00:00:00,48,Alberta,Interprovincial,10143
2005-10-01T00:00:00,48,Alberta,Interprovincial,13820
2005-10-01T00:00:00,48,Alberta,International,4070
2005-10-01T00:00:00,48,Alberta,Total migration,17890
2006-01-01T00:00:00,48,Alberta,Interprovincial,12320
2006-01-01T00:00:00,48,Alberta,International,5792
2006-01-01T00:00:00,48,Alberta,Total migration,18112
2006-04-01T00:00:00,48,Alberta,Interprovincial,9512
2006-04-01T00:00:00,48,Alberta,International,7615
2006-04-01T00:00:00,48,Alberta,Total migration,17127
2006-07-01T00:00:00,48,Alberta,Interprovincial,16729
2006-07-01T00:00:00,48,Alberta,International,8872
2006-07-01T00:00:00,48,Alberta,Total migration,25601
2006-10-01T00:00:00,48,Alberta,Interprovincial,7678
2006-10-01T00:00:00,48,Alberta,International,5233
2006-10-01T00:00:00,48,Alberta,Total migration,12911
2007-01-01T00:00:00,48,Alberta,Interprovincial,4725
2007-01-01T00:00:00,48,Alberta,International,7450
2007-01-01T00:00:00,48,Alberta,Total migration,12175
2007-04-01T00:00:00,48,Alberta,Interprovincial,4677
2007-04-01T00:00:00,48,Alberta,International,11212
2007-04-01T00:00:00,48,Alberta,Total migration,15889
2007-07-01T00:00:00,48,Alberta,Interprovincial,2205
2007-07-01T00:00:00,48,Alberta,International,9732
2007-07-01T00:00:00,48,Alberta,Total migration,11937
2007-10-01T00:00:00,48,Alberta,Interprovincial,2035
2007-10-01T00:00:00,48,Alberta,International,6786
2007-10-01T00:00:00,48,Alberta,Total migration,8821
2008-01-01T00:00:00,48,Alberta,Interprovincial,3862
2008-01-01T00:00:00,48,Alberta,International,8439
2008-01-01T00:00:00,48,Alberta,Total migration,12301
2008-04-01T00:00:00,48,Alberta,Interprovincial,7215
2008-04-01T00:00:00,48,Alberta,International,13679
2008-04-01T00:00:00,48,Alberta,Total migration,20894
2008-07-01T00:00:00,48,Alberta,Interprovincial,2657
2008-07-01T00:00:00,48,Alberta,International,12897
2008-07-01T00:00:00,48,Alberta,Total migration,15554
2008-10-01T00:00:00,48,Alberta,Total migration,12837
2008-10-01T00:00:00,48,Alberta,International,8726
2008-10-01T00:00:00,48,Alberta,Interprovincial,4111
2009-01-01T00:00:00,48,Alberta,Total migration,14211
2009-01-01T00:00:00,48,Alberta,International,9526
2009-01-01T00:00:00,48,Alberta,Interprovincial,4685
2009-04-01T00:00:00,48,Alberta,Total migration,11896
2009-04-01T00:00:00,48,Alberta,International,10165
2009-04-01T00:00:00,48,Alberta,Interprovincial,1731
2009-07-01T00:00:00,48,Alberta,Total migration,6985
2009-07-01T00:00:00,48,Alberta,International,9005
2009-07-01T00:00:00,48,Alberta,Interprovincial,-2020
2009-10-01T00:00:00,48,Alberta,Total migration,1526
2009-10-01T00:00:00,48,Alberta,International,3728
2009-10-01T00:00:00,48,Alberta,Interprovincial,-2202
2010-01-01T00:00:00,48,Alberta,Total migration,5990
2010-01-01T00:00:00,48,Alberta,International,5842
2010-01-01T00:00:00,48,Alberta,Interprovincial,148
2010-04-01T00:00:00,48,Alberta,Total migration,9368
2010-04-01T00:00:00,48,Alberta,International,8565
2010-04-01T00:00:00,48,Alberta,Interprovincial,803
2010-07-01T00:00:00,48,Alberta,Total migration,7523
2010-07-01T00:00:00,48,Alberta,International,7524
2010-07-01T00:00:00,48,Alberta,Interprovincial,-1
2010-10-01T00:00:00,48,Alberta,Total migration,795
2010-10-01T00:00:00,48,Alberta,International,-535
2010-10-01T00:00:00,48,Alberta,Interprovincial,1330
2011-01-01T00:00:00,48,Alberta,Total migration,8118
2011-01-01T00:00:00,48,Alberta,International,4958
2011-01-01T00:00:00,48,Alberta,Interprovincial,3160
2011-04-01T00:00:00,48,Alberta,Total migration,12623
2011-04-01T00:00:00,48,Alberta,International,8669
2011-04-01T00:00:00,48,Alberta,Interprovincial,3954
2011-07-01T00:00:00,48,Alberta,Total migration,11944
2011-07-01T00:00:00,48,Alberta,International,7986
2011-07-01T00:00:00,48,Alberta,Interprovincial,3958
2011-10-01T00:00:00,48,Alberta,Total migration,13240
2011-10-01T00:00:00,48,Alberta,International,8344
2011-10-01T00:00:00,48,Alberta,Interprovincial,4896
2012-01-01T00:00:00,48,Alberta,Total migration,18681
2012-01-01T00:00:00,48,Alberta,International,8250
2012-01-01T00:00:00,48,Alberta,Interprovincial,10431
2012-04-01T00:00:00,48,Alberta,Total migration,21602
2012-04-01T00:00:00,48,Alberta,International,13235
2012-04-01T00:00:00,48,Alberta,Interprovincial,8367
2012-07-01T00:00:00,48,Alberta,Total migration,19864
2012-07-01T00:00:00,48,Alberta,International,10079
2012-07-01T00:00:00,48,Alberta,Interprovincial,9785
2012-10-01T00:00:00,48,Alberta,Total migration,15706
2012-10-01T00:00:00,48,Alberta,International,8002
2012-10-01T00:00:00,48,Alberta,Interprovincial,7704
2013-01-01T00:00:00,48,Alberta,Total migration,22296
2013-01-01T00:00:00,48,Alberta,International,12550
2013-01-01T00:00:00,48,Alberta,Interprovincial,9746
2013-04-01T00:00:00,48,Alberta,Total migration,29025
2013-04-01T00:00:00,48,Alberta,International,17662
2013-04-01T00:00:00,48,Alberta,Interprovincial,11363
2013-07-01T00:00:00,48,Alberta,Total migration,24066
2013-07-01T00:00:00,48,Alberta,International,13832
2013-07-01T00:00:00,48,Alberta,Interprovincial,10234
2013-10-01T00:00:00,48,Alberta,Interprovincial,5487
2013-10-01T00:00:00,48,Alberta,International,9081
2013-10-01T00:00:00,48,Alberta,Total migration,14568
2014-01-01T00:00:00,48,Alberta,Total migration,19481
2014-01-01T00:00:00,48,Alberta,International,10713
2014-01-01T00:00:00,48,Alberta,Interprovincial,8768
2014-04-01T00:00:00,48,Alberta,Total migration,23568
2014-04-01T00:00:00,48,Alberta,International,12675
2014-04-01T00:00:00,48,Alberta,Interprovincial,10893
2014-07-01T00:00:00,48,Alberta,Total migration,15965
2014-07-01T00:00:00,48,Alberta,International,9579
2014-07-01T00:00:00,48,Alberta,Interprovincial,6386
2014-10-01T00:00:00,48,Alberta,Total migration,5705
2014-10-01T00:00:00,48,Alberta,International,2629
2014-10-01T00:00:00,48,Alberta,Interprovincial,3076
2015-01-01T00:00:00,48,Alberta,Total migration,7864
2015-01-01T00:00:00,48,Alberta,International,1382
2015-01-01T00:00:00,48,Alberta,Interprovincial,6482
2015-04-01T00:00:00,48,Alberta,Total migration,18160
2015-04-01T00:00:00,48,Alberta,International,12510
2015-04-01T00:00:00,48,Alberta,Interprovincial,5650
2015-07-01T00:00:00,48,Alberta,Total migration,6310
2015-07-01T00:00:00,48,Alberta,International,8307
2015-07-01T00:00:00,48,Alberta,Interprovincial,-1997
2015-10-01T00:00:00,48,Alberta,Total migration,3808
2015-10-01T00:00:00,48,Alberta,International,6519
2015-10-01T00:00:00,48,Alberta,Interprovincial,-2711
2016-01-01T00:00:00,48,Alberta,Interprovincial,-4390
2016-01-01T00:00:00,48,Alberta,International,10546
2016-01-01T00:00:00,48,Alberta,Total migration,6156
2016-04-01T00:00:00,48,Alberta,Total migration,5901
2016-04-01T00:00:00,48,Alberta,International,11911
2016-04-01T00:00:00,48,Alberta,Interprovincial,-6010
2016-07-01T00:00:00,48,Alberta,Total migration,2875
2016-07-01T00:00:00,48,Alberta,International,7441
2016-07-01T00:00:00,48,Alberta,Interprovincial,-4566
2016-10-01T00:00:00,48,Alberta,Total migration,1741
2016-10-01T00:00:00,48,Alberta,International,4605
2016-10-01T00:00:00,48,Alberta,Interprovincial,-2864
2017-01-01T00:00:00,48,Alberta,Total migration,3178
2017-01-01T00:00:00,48,Alberta,International,6257
2017-01-01T00:00:00,48,Alberta,Interprovincial,-3079
2017-04-01T00:00:00,48,Alberta,Total migration,4635
2017-04-01T00:00:00,48,Alberta,International,9685
2017-04-01T00:00:00,48,Alberta,Interprovincial,-5050
2017-07-01T00:00:00,48,Alberta,Total migration,8234
2017-07-01T00:00:00,48,Alberta,International,9508
2017-07-01T00:00:00,48,Alberta,Interprovincial,-1274
2017-10-01T00:00:00,48,Alberta,Total migration,4634
2017-10-01T00:00:00,48,Alberta,International,5645
2017-10-01T00:00:00,48,Alberta,Interprovincial,-1011
2018-01-01T00:00:00,48,Alberta,Total migration,6858
2018-01-01T00:00:00,48,Alberta,International,7030
2018-01-01T00:00:00,48,Alberta,Interprovincial,-172
2018-04-01T00:00:00,48,Alberta,Total migration,9045
2018-04-01T00:00:00,48,Alberta,International,9835
2018-04-01T00:00:00,48,Alberta,Interprovincial,-790
2018-07-01T00:00:00,48,Alberta,Interprovincial,-241
2018-07-01T00:00:00,48,Alberta,International,11532
2018-07-01T00:00:00,48,Alberta,Total migration,11291
2018-10-01T00:00:00,48,Alberta,Interprovincial,58
2018-10-01T00:00:00,48,Alberta,International,6915
2018-10-01T00:00:00,48,Alberta,Total migration,6973
2019-01-01T00:00:00,48,Alberta,Interprovincial,142
2019-01-01T00:00:00,48,Alberta,International,7429
2019-01-01T00:00:00,48,Alberta,Total migration,7571
2019-04-01T00:00:00,48,Alberta,Total migration,10813
2019-04-01T00:00:00,48,Alberta,International,12804
2019-04-01T00:00:00,48,Alberta,Interprovincial,-1991
2019-07-01T00:00:00,48,Alberta,Total migration,14251
2019-07-01T00:00:00,48,Alberta,International,14180
2019-07-01T00:00:00,48,Alberta,Interprovincial,71
2019-10-01T00:00:00,48,Alberta,Total migration,10821
2019-10-01T00:00:00,48,Alberta,International,10113
2019-10-01T00:00:00,48,Alberta,Interprovincial,708
2020-01-01T00:00:00,48,Alberta,Total migration,7378
2020-01-01T00:00:00,48,Alberta,International,6483
2020-01-01T00:00:00,48,Alberta,Interprovincial,895
2020-04-01T00:00:00,48,Alberta,Total migration,-3590
2020-04-01T00:00:00,48,Alberta,International,461
2020-04-01T00:00:00,48,Alberta,Interprovincial,-4051
2020-07-01T00:00:00,48,Alberta,Total migration,-1148
2020-07-01T00:00:00,48,Alberta,International,-514
2020-07-01T00:00:00,48,Alberta,Interprovincial,-634
2020-10-01T00:00:00,48,Alberta,Interprovincial,-1429
2020-10-01T00:00:00,48,Alberta,International,4735
2020-10-01T00:00:00,48,Alberta,Total migration,3306
2021-01-01T00:00:00,48,Alberta,Interprovincial,-3026
2021-01-01T00:00:00,48,Alberta,International,6195
2021-01-01T00:00:00,48,Alberta,Total migration,3169
2021-04-01T00:00:00,48,Alberta,Interprovincial,-4369
2021-04-01T00:00:00,48,Alberta,International,4529
2021-04-01T00:00:00,48,Alberta,Total migration,160
2021-07-01T00:00:00,48,Alberta,Total migration,13203
2021-07-01T00:00:00,48,Alberta,International,12957
2021-07-01T00:00:00,48,Alberta,Interprovincial,246
2021-10-01T00:00:00,48,Alberta,Total migration,11708
2021-10-01T00:00:00,48,Alberta,International,10960
2021-10-01T00:00:00,48,Alberta,Interprovincial,748
2022-01-01T00:00:00,48,Alberta,Total migration,12311
2022-01-01T00:00:00,48,Alberta,International,11011
2022-01-01T00:00:00,48,Alberta,Interprovincial,1300
2022-04-01T00:00:00,48,Alberta,Total migration,26177
2022-04-01T00:00:00,48,Alberta,International,22825
2022-04-01T00:00:00,48,Alberta,Interprovincial,3352
2022-07-01T00:00:00,48,Alberta,Total migration,43096
2022-07-01T00:00:00,48,Alberta,International,29936
2022-07-01T00:00:00,48,Alberta,Interprovincial,13160
2022-10-01T00:00:00,48,Alberta,Total migration,34300
2022-10-01T00:00:00,48,Alberta,International,26525
2022-10-01T00:00:00,48,Alberta,Interprovincial,7775
2023-01-01T00:00:00,48,Alberta,Interprovincial,9772
2023-01-01T00:00:00,48,Alberta,International,31104
2023-01-01T00:00:00,48,Alberta,Total migration,40876
2023-04-01T00:00:00,48,Alberta,Interprovincial,8701
2023-04-01T00:00:00,48,Alberta,International,32134
2023-04-01T00:00:00,48,Alberta,Total migration,40835
2023-07-01T00:00:00,48,Alberta,Interprovincial,15185
2023-07-01T00:00:00,48,Alberta,International,40730
2023-07-01T00:00:00,48,Alberta,Total migration,55915
2023-10-01T00:00:00,48,Alberta,Interprovincial,8585
2023-10-01T00:00:00,48,Alberta,International,35447
2023-10-01T00:00:00,48,Alberta,Total migration,44032
2024-01-01T00:00:00,48,Alberta,Interprovincial,10326
2024-01-01T00:00:00,48,Alberta,International,37341
2024-01-01T00:00:00,48,Alberta,Total migration,47667
2024-04-01T00:00:00,48,Alberta,Interprovincial,9654
2024-04-01T00:00:00,48,Alberta,International,31877
2024-04-01T00:00:00,48,Alberta,Total migration,41531
